     6.050	-0.824488654381	 0.128177808458	 0.098841923448
     6.150	-0.949599696067	 0.131240562413	 0.100647677967
     6.250	-0.885877490032	 0.097925286335	 0.079856778737
     6.350	-0.744774470403	 0.061660684753	 0.053984711634
     6.450	-0.835108090845	 0.068908436600	 0.059457389312
     6.550	-0.804691330788	 0.055923665894	 0.049537021782
     6.650	-0.988250183324	 0.059307831458	 0.052173238773
     6.750	-1.030740078950	 0.040404261487	 0.036963152582
     6.850	-1.017951547501	 0.040727168125	 0.037233183251
     6.950	-1.079405839000	 0.036410453995	 0.033592590440
     7.050	-1.127461457981	 0.030793998472	 0.028754350437
     7.150	-1.211325850656	 0.033061365039	 0.030721585293
     7.250	-1.231809270258	 0.026287190508	 0.024786470832
     7.350	-1.275319733506	 0.022689397894	 0.021562630488
     7.450	-1.320856637499	 0.018792758767	 0.018013177300
     7.550	-1.293088329480	 0.016528784920	 0.015922712972
     7.650	-1.298068368921	 0.011976337285	 0.011654915276
     7.750	-1.315780446099	 0.012573468920	 0.012219667421
     7.850	-1.277279924370	 0.009293272654	 0.009098569183
     7.950	-1.257182654364	 0.007354267767	 0.007231802790
     8.050	-1.258100320767	 0.006576036021	 0.006477945880
     8.150	-1.265520951307	 0.005104316052	 0.005045020634
     8.250	-1.268687774367	 0.004873289966	 0.004819212230
     8.350	-1.277075909521	 0.004166672654	 0.004127076691
     8.450	-1.292463713510	 0.003711414820	 0.003679966196
     8.550	-1.325132944277	 0.003092671579	 0.003070803865
     8.650	-1.370080896155	 0.002299210480	 0.002287102240
     8.750	-1.406767089767	 0.002242521485	 0.002231001468
     8.850	-1.450290619100	 0.001988953735	 0.001979886363
     8.950	-1.481519597866	 0.001951439250	 0.001942709950
     9.050	-1.518111314207	 0.001717787196	 0.001711019504
     9.150	-1.549436774159	 0.001506485165	 0.001501277513
     9.250	-1.564181032024	 0.001286121320	 0.001282323839
     9.350	-1.575078777742	 0.001300611373	 0.001296727971
     9.450	-1.577158512924	 0.000924216737	 0.000922254099
     9.550	-1.597420238447	 0.000843243863	 0.000841609758
     9.650	-1.625394883752	 0.000802630899	 0.000801150272
     9.750	-1.660182319611	 0.000638694787	 0.000637756870
     9.850	-1.712337132993	 0.000716679399	 0.000715498672
     9.950	-1.775773312283	 0.000714680644	 0.000713506489
    10.050	-1.844205121749	 0.000759919844	 0.000758592474
    10.150	-1.932445440851	 0.000877194919	 0.000875426718
    10.250	-2.041916724489	 0.000922370425	 0.000920415612
    10.350	-2.173035206380	 0.001040684321	 0.001038196527
    10.450	-2.334624274465	 0.001243018135	 0.001239470575
    10.550	-2.528694426428	 0.001595431272	 0.001589591716
    10.650	-2.761546108621	 0.002518983658	 0.002504457329
    10.750	-3.036261240538	 0.003167399627	 0.003144466282
    10.850	-3.365828248248	 0.004869664896	 0.004815667138
    10.950	-3.756435105454	 0.007450009017	 0.007324361836
    11.050	-4.197218339951	 0.013144834098	 0.012758638507
    11.150	-4.768609139433	 0.023622591309	 0.022403701221
    11.250	-5.471222158270	 0.052209524793	 0.046601244084
    11.350	-6.259825344400	 0.145121615368	 0.108584337623
    11.450	-6.773262851883	 0.339561808555	 0.188211204095
    11.550	            nan	            nan	            nan
    11.650	            nan	            nan	            nan
    11.750	            nan	            nan	            nan
    11.850	            nan	            nan	            nan
    11.950	            nan	            nan	            nan
